execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_error,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_error,logical_exec_time_ms,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_error,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,query_name,query_num,sqlserver_correctness_error,sqlserver_correctness_match,sqlserver_dfc_correctness_error,sqlserver_dfc_correctness_match,sqlserver_dfc_error,sqlserver_dfc_rows,sqlserver_dfc_time_ms,sqlserver_error,sqlserver_logical_correctness_error,sqlserver_logical_correctness_match,sqlserver_logical_error,sqlserver_logical_rows,sqlserver_logical_time_ms,sqlserver_rows,sqlserver_time_ms,tpch_sf
49,2026-02-13T02:30:26.608505,1005.5806674063206,,,True,,21.382291102781892,2.3393752053380013,2,23.721666308119893,,40.950333001092076,4.010916920378804,2,44.96124992147088,,37.35620900988579,2,37.35620900988579,q12,12,,True,,True,,2,922.2564168740064,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,2,899.541542166844,1.0
50,2026-02-13T02:30:27.976234,694.1662498284131,,,True,,17.424624878913164,1.7668749205768108,1,19.191499799489975,,29.11366685293615,2.956958021968603,1,32.07062487490475,,26.88691602088511,1,26.88691602088511,q14,14,,True,,True,,1,646.2624170817435,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,1,616.0172091331333,1.0
51,2026-02-13T02:30:29.999979,1993.3242506813258,,,True,,59.25041693262756,4.87570883706212,57,64.12612576968968,,147.35991694033146,4.224082920700312,57,151.58399986103177,,120.60766713693738,57,120.60766713693738,q18,18,,True,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,57,1657.006457913667,1.0
52,2026-02-13T02:30:34.244567,2217.6358751021326,,,True,,29.745041858404875,3.1273330096155405,1,32.872374868020415,,55.39920902810991,6.499291164800525,1,61.89850019291043,,33.139208098873496,1,33.139208098873496,q19,19,,True,,True,,1,2002.9594169463962,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,1,2089.725791942328,1.0
53,2026-02-13T02:30:52.833485,9340.472958283499,,,True,,54.41879201680422,1.6997081693261862,4,56.118500186130404,,134.6001250203699,4.0117918979376554,4,138.61191691830754,,59.952333103865385,4,59.952333103865385,q01,1,,True,,True,,4,9225.936041912064,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,4,9085.790208075196,1.0
54,2026-02-13T02:30:53.604134,742.3890004865825,,,True,,25.900499895215034,3.8207920733839273,10,29.721291968598962,,35.59799981303513,3.829292021691799,10,39.42729183472693,,29.53249984420836,10,29.53249984420836,q03,3,,True,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,10,643.7079168390483,1.0
55,2026-02-13T02:30:56.347634,1445.7645830698311,,,True,,47.05304093658924,2.697666874155402,5,49.75070781074464,,138.0659171845764,2.4573749396950006,5,140.5232921242714,,30.01537499949336,5,30.01537499949336,q04,4,,True,,True,,5,1270.9825409110636,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,5,1225.4752081353217,1.0
56,2026-02-13T02:30:57.860708,852.7071650605649,,,True,,25.246915873140097,2.147749997675419,5,27.394665870815516,,48.33554103970528,4.659916972741485,5,52.99545801244676,,29.684958048164845,5,29.684958048164845,q05,5,,True,,True,,5,633.1252499949187,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,5,742.6320831291378,1.0
57,2026-02-13T02:30:59.377096,771.5087509714067,,,True,,9.968208149075508,1.8767919391393661,1,11.845000088214874,,16.474791802465916,2.834209008142352,1,19.309000810608268,,9.488333016633987,1,9.488333016633987,q06,6,,True,,True,,1,716.9149578548968,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,1,730.8664170559496,1.0
58,2026-02-13T02:31:01.161981,1101.6200419981033,,,True,,68.02158313803375,3.2952919136732817,4,71.31687505170703,,270.76937491074204,8.253959007561207,4,279.02333391830325,,66.98045786470175,4,66.98045786470175,q07,7,,True,,True,,4,650.8104579988867,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,4,684.2993751633912,1.0
59,2026-02-13T02:31:02.680674,819.353458005935,,,True,,34.11366697400808,2.6888749562203884,2,36.80254193022847,,83.7627078872174,7.798874983564019,2,91.56158287078142,,35.20895820111036,2,35.20895820111036,q08,8,,True,,True,,2,669.0759160555899,,"Errors: duckdb=None, sqlserver='str' object has no attribute 'this'",False,'str' object has no attribute 'this',0,0.0,2,655.7803750038147,1.0
